review_status,diagnostic_id,source_test_id,field,value,basis,query,answerable,relevant_chunk_ids
needs_human_review,diag_project_name_real_explicit_filter_18,real_explicit_filter_18,project_name,"""Vinhomes Grand Park""",frozen_condition,"Trong amenity catalog năm 2026, nguồn Vinhomes Market và nguồn công khai, mục P17 của Vinhomes Grand Park nêu tien ich gì?",True,eval-4edcf5eaa4d4d1c3:v1:structure_recursive:2.0:3e5532914830e3c8:48:0a7c9edc3178
needs_human_review,diag_project_code_real_explicit_filter_18,real_explicit_filter_18,project_code,"""P17""",canonical_alias_resolution,"Trong amenity catalog năm 2026, nguồn Vinhomes Market và nguồn công khai, mục P17 của Vinhomes Grand Park nêu tien ich gì?",True,eval-4edcf5eaa4d4d1c3:v1:structure_recursive:2.0:3e5532914830e3c8:48:0a7c9edc3178
needs_human_review,diag_year_real_explicit_filter_19,real_explicit_filter_19,year,2023,frozen_condition,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_data_period_real_explicit_filter_19,real_explicit_filter_19,data_period,"""2023""",annual_period_equivalence,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_document_type_real_explicit_filter_19,real_explicit_filter_19,document_type,"""market_report""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_domain_real_explicit_filter_19,real_explicit_filter_19,domain,"""real_estate_market""",document_type_domain_mapping,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_source_real_explicit_filter_19,real_explicit_filter_19,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_project_name_real_explicit_filter_19,real_explicit_filter_19,project_name,"""Grand Park""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Glory Heights – căn hộ có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_year_real_explicit_filter_20,real_explicit_filter_20,year,2024,frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_data_period_real_explicit_filter_20,real_explicit_filter_20,data_period,"""2024""",annual_period_equivalence,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_document_type_real_explicit_filter_20,real_explicit_filter_20,document_type,"""market_report""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_domain_real_explicit_filter_20,real_explicit_filter_20,domain,"""real_estate_market""",document_type_domain_mapping,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_source_real_explicit_filter_20,real_explicit_filter_20,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_project_name_real_explicit_filter_20,real_explicit_filter_20,project_name,"""Royal Island""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Đơn lập 230–350m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_year_real_explicit_filter_21,real_explicit_filter_21,year,2025,frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_data_period_real_explicit_filter_21,real_explicit_filter_21,data_period,"""2025""",annual_period_equivalence,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_document_type_real_explicit_filter_21,real_explicit_filter_21,document_type,"""market_report""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_domain_real_explicit_filter_21,real_explicit_filter_21,domain,"""real_estate_market""",document_type_domain_mapping,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_source_real_explicit_filter_21,real_explicit_filter_21,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_project_name_real_explicit_filter_21,real_explicit_filter_21,project_name,"""Wonder City""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Hừng Đông – bình quân all-in có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_year_real_explicit_filter_22,real_explicit_filter_22,year,2026,frozen_condition,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_data_period_real_explicit_filter_22,real_explicit_filter_22,data_period,"""2026""",annual_period_equivalence,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_document_type_real_explicit_filter_22,real_explicit_filter_22,document_type,"""market_report""",frozen_condition,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_domain_real_explicit_filter_22,real_explicit_filter_22,domain,"""real_estate_market""",document_type_domain_mapping,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_source_real_explicit_filter_22,real_explicit_filter_22,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_explicit_filter_22,real_explicit_filter_22,project_name,"""Sài Gòn Park""",frozen_condition,"Trong ho so market report nam 2026, nguon Vinhomes Market va nguon cong khai, Sai Gon Park - Nha pho 50m² xay tho sau co gia bao nhieu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_year_real_explicit_filter_23,real_explicit_filter_23,year,2023,frozen_condition,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_data_period_real_explicit_filter_23,real_explicit_filter_23,data_period,"""2023""",annual_period_equivalence,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_document_type_real_explicit_filter_23,real_explicit_filter_23,document_type,"""market_report""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_domain_real_explicit_filter_23,real_explicit_filter_23,domain,"""real_estate_market""",document_type_domain_mapping,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_source_real_explicit_filter_23,real_explicit_filter_23,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_project_name_real_explicit_filter_23,real_explicit_filter_23,project_name,"""Grand Park""",frozen_condition,"Trong hồ sơ market report năm 2023, nguồn VH Market và nguồn công khai, Grand Park - Căn hộ – mặt bằng tham khảo có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_year_real_explicit_filter_24,real_explicit_filter_24,year,2024,frozen_condition,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_data_period_real_explicit_filter_24,real_explicit_filter_24,data_period,"""2024""",annual_period_equivalence,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_document_type_real_explicit_filter_24,real_explicit_filter_24,document_type,"""market_report""",frozen_condition,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_domain_real_explicit_filter_24,real_explicit_filter_24,domain,"""real_estate_market""",document_type_domain_mapping,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_source_real_explicit_filter_24,real_explicit_filter_24,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_project_name_real_explicit_filter_24,real_explicit_filter_24,project_name,"""Royal Island""",frozen_condition,"Trong ho sơ market report năm 2024, nguồn Vinhomes Market và nguồn công khai, Royal Island - Song lập 170–280m² có giá bao nhiêu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_year_real_explicit_filter_25,real_explicit_filter_25,year,2025,frozen_condition,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_data_period_real_explicit_filter_25,real_explicit_filter_25,data_period,"""2025""",annual_period_equivalence,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_document_type_real_explicit_filter_25,real_explicit_filter_25,document_type,"""market_report""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_domain_real_explicit_filter_25,real_explicit_filter_25,domain,"""real_estate_market""",document_type_domain_mapping,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_source_real_explicit_filter_25,real_explicit_filter_25,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_project_name_real_explicit_filter_25,real_explicit_filter_25,project_name,"""Wonder City""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn Vinhomes Market và nguồn công khai, Wonder City - Đơn lập Hừng Đông có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_year_real_explicit_filter_26,real_explicit_filter_26,year,2026,frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_data_period_real_explicit_filter_26,real_explicit_filter_26,data_period,"""2026""",annual_period_equivalence,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_document_type_real_explicit_filter_26,real_explicit_filter_26,document_type,"""market_report""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_domain_real_explicit_filter_26,real_explicit_filter_26,domain,"""real_estate_market""",document_type_domain_mapping,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_source_real_explicit_filter_26,real_explicit_filter_26,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_explicit_filter_26,real_explicit_filter_26,project_name,"""Sài Gòn Park""",frozen_condition,"Cho mình hỏi: trong hồ sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố 60m² xây thô sau có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_year_real_explicit_filter_27,real_explicit_filter_27,year,2023,frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_data_period_real_explicit_filter_27,real_explicit_filter_27,data_period,"""2023""",annual_period_equivalence,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_document_type_real_explicit_filter_27,real_explicit_filter_27,document_type,"""market_report""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_domain_real_explicit_filter_27,real_explicit_filter_27,domain,"""real_estate_market""",document_type_domain_mapping,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_source_real_explicit_filter_27,real_explicit_filter_27,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_project_name_real_explicit_filter_27,real_explicit_filter_27,project_name,"""Grand Park""",frozen_condition,"Cần xác minh: Trong hồ sơ market report năm 2023, nguồn Vinhomes Market và nguồn công khai, Grand Park - Studio / 1PN / 2PN / 3PN có giá bao nhiêu?",True,eval-cc979b630c4f8de1:v1:structure_recursive:2.0:3e5532914830e3c8:10:96b368286cda
needs_human_review,diag_year_real_explicit_filter_28,real_explicit_filter_28,year,2024,frozen_condition,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_data_period_real_explicit_filter_28,real_explicit_filter_28,data_period,"""2024""",annual_period_equivalence,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_document_type_real_explicit_filter_28,real_explicit_filter_28,document_type,"""market_report""",frozen_condition,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_domain_real_explicit_filter_28,real_explicit_filter_28,domain,"""real_estate_market""",document_type_domain_mapping,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_source_real_explicit_filter_28,real_explicit_filter_28,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_project_name_real_explicit_filter_28,real_explicit_filter_28,project_name,"""Royal Island""",frozen_condition,"Trong ho so market report nam 2024, nguon Vinhomes Market va nguon cong khai, Royal Island - Lien ke/shophouse 67,5–150m² co gia bao nhieu?",True,eval-d86ef3c408aa4a3b:v1:structure_recursive:2.0:3e5532914830e3c8:10:016348085087
needs_human_review,diag_year_real_explicit_filter_29,real_explicit_filter_29,year,2025,frozen_condition,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_data_period_real_explicit_filter_29,real_explicit_filter_29,data_period,"""2025""",annual_period_equivalence,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_document_type_real_explicit_filter_29,real_explicit_filter_29,document_type,"""market_report""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_domain_real_explicit_filter_29,real_explicit_filter_29,domain,"""real_estate_market""",document_type_domain_mapping,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_source_real_explicit_filter_29,real_explicit_filter_29,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_project_name_real_explicit_filter_29,real_explicit_filter_29,project_name,"""Wonder City""",frozen_condition,"Trong hồ sơ market report năm 2025, nguồn VH Market và nguồn công khai, Wonder City - Đơn lập Bình Minh có giá bao nhiêu?",True,eval-4fe5fe94a08c579f:v1:structure_recursive:2.0:3e5532914830e3c8:10:7cf5ebbbc10c
needs_human_review,diag_year_real_explicit_filter_30,real_explicit_filter_30,year,2026,frozen_condition,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_data_period_real_explicit_filter_30,real_explicit_filter_30,data_period,"""2026""",annual_period_equivalence,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_document_type_real_explicit_filter_30,real_explicit_filter_30,document_type,"""market_report""",frozen_condition,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_domain_real_explicit_filter_30,real_explicit_filter_30,domain,"""real_estate_market""",document_type_domain_mapping,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_source_real_explicit_filter_30,real_explicit_filter_30,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_explicit_filter_30,real_explicit_filter_30,project_name,"""Sài Gòn Park""",frozen_condition,"Trong ho sơ market report năm 2026, nguồn Vinhomes Market và nguồn công khai, Sài Gòn Park - Nhà phố song lập 130m² có giá bao nhiêu?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_implicit_filter_01,real_implicit_filter_01,lifecycle_status,"""latest""",frozen_condition,"Trong danh mục tiện ích hiện hành, Happy Home Tràng Cát có tiện ích nào nổi bật?",True,eval-4edcf5eaa4d4d1c3:v1:structure_recursive:2.0:3e5532914830e3c8:12:58ec764084f1
needs_human_review,diag_effective_status_real_implicit_filter_01,real_implicit_filter_01,effective_status,"""current""",current_latest_equivalence,"Trong danh mục tiện ích hiện hành, Happy Home Tràng Cát có tiện ích nào nổi bật?",True,eval-4edcf5eaa4d4d1c3:v1:structure_recursive:2.0:3e5532914830e3c8:12:58ec764084f1
needs_human_review,diag_document_type_real_implicit_filter_01,real_implicit_filter_01,document_type,"""amenity_catalog""",frozen_condition,"Trong danh mục tiện ích hiện hành, Happy Home Tràng Cát có tiện ích nào nổi bật?",True,eval-4edcf5eaa4d4d1c3:v1:structure_recursive:2.0:3e5532914830e3c8:12:58ec764084f1
