"mode","test_id","query_id","category","query_type","difficulty","scenario_id","evidence_fact_ids","permission_pair_id","query_style","split","primary_slice","benchmark_slices","required_metadata_fields","target_type","answerable","is_table_structured","expected_response_class","query","expected_document_title","top1_document_title","result_count","empty_result","filter_preflight_pass","filter_preflight_status","skipped_metadata_filter_fields","first_hit_rank","mrr_at_max_k","evidence_group_count","evidence_group_coverage_at_max_k","all_evidence_groups_at_max_k","null_rejection_at_max_k","permission_leak_at_max_k","permission_safe_at_max_k","protected_hit_count_at_max_k","sensitive_term_leak_at_max_k","forbidden_document_citation_at_max_k","permission_allowed_hit_at_max_k","required_document_coverage_at_max_k","all_required_documents_at_max_k","table_structured_hit_at_max_k","page_hit","term_hit_rate_at_max_k","top1_forbidden","top1_mojibake","latency_ms","hit_at_1","term_hit_rate_at_1","evidence_group_coverage_at_1","all_evidence_groups_at_1","null_rejection_at_1","permission_leak_at_1","protected_hit_count_at_1","sensitive_term_leak_at_1","forbidden_document_citation_at_1","permission_safe_at_1","permission_allowed_hit_at_1","required_document_coverage_at_1","all_required_documents_at_1","table_structured_hit_at_1","success_at_1","hit_at_3","term_hit_rate_at_3","evidence_group_coverage_at_3","all_evidence_groups_at_3","null_rejection_at_3","permission_leak_at_3","protected_hit_count_at_3","sensitive_term_leak_at_3","forbidden_document_citation_at_3","permission_safe_at_3","permission_allowed_hit_at_3","required_document_coverage_at_3","all_required_documents_at_3","table_structured_hit_at_3","success_at_3","hit_at_5","term_hit_rate_at_5","evidence_group_coverage_at_5","all_evidence_groups_at_5","null_rejection_at_5","permission_leak_at_5","protected_hit_count_at_5","sensitive_term_leak_at_5","forbidden_document_citation_at_5","permission_safe_at_5","permission_allowed_hit_at_5","required_document_coverage_at_5","all_required_documents_at_5","table_structured_hit_at_5","success_at_5","hit_at_10","term_hit_rate_at_10","evidence_group_coverage_at_10","all_evidence_groups_at_10","null_rejection_at_10","permission_leak_at_10","protected_hit_count_at_10","sensitive_term_leak_at_10","forbidden_document_citation_at_10","permission_safe_at_10","permission_allowed_hit_at_10","required_document_coverage_at_10","all_required_documents_at_10","table_structured_hit_at_10","success_at_10"
"ctx_a_chunk_only","real_section_localization_04","real_section_localization_04","section_localization","section_localization","medium","utility_p09","utility_p09","","no_accents","dev","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong muc 'P09 • Vinhomes Wonder City', tien ich noi bat va luu y duoc neu nhu the nao?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","32.733","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_05","real_section_localization_05","section_localization","section_localization","medium","utility_p11","utility_p11","","abbreviated","dev","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P11 • VH Global Gate', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.5","0","0","31.74","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_06","real_section_localization_06","section_localization","section_localization","medium","utility_p12","utility_p12","","light_typo","dev","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P12 • Vinhomes Star City', tien ich nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","6","0.16666666666666666","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.563","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_07","real_section_localization_07","section_localization","section_localization","medium","utility_p13","utility_p13","","canonical","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P13 • Vinhomes Royal Island', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Gia_Nha_2024.docx","10","0","1","passed","","3","0.3333333333333333","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","30.206","0","0.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_08","real_section_localization_08","section_localization","section_localization","medium","utility_p14","utility_p14","","conversational","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Cho mình hỏi: trong mục 'P14 • Vinhomes Ocean Park 3', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","2","0.5","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.238","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_09","real_section_localization_09","section_localization","section_localization","medium","utility_p15","utility_p15","","concise","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Cần xác minh: Trong mục 'P15 • Vinhomes Ocean Park 2', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","4","0.25","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.007","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_10","real_section_localization_10","section_localization","section_localization","medium","utility_p16","utility_p16","","no_accents","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong muc 'P16 • Vinhomes Smart City', tien ich noi bat va luu y duoc neu nhu the nao?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","33.453","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_11","real_section_localization_11","section_localization","section_localization","medium","utility_p18","utility_p18","","abbreviated","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P18 • VH Ocean Park', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.5","0","0","31.736","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_12","real_section_localization_12","section_localization","section_localization","medium","utility_p03","utility_p03","","light_typo","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P03 • Vinhomes Pearl Bay', tien ich nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","32.124","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_13","real_section_localization_13","section_localization","section_localization","medium","utility_p05","utility_p05","","canonical","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P05 • Vinhomes Hải Vân Bay', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","31.657","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_14","real_section_localization_14","section_localization","section_localization","medium","utility_p10","utility_p10","","conversational","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Cho mình hỏi: trong mục 'P10 • Vincom Shophouse Royal Park', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.5","0","0","31.142","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_15","real_section_localization_15","section_localization","section_localization","medium","utility_p01","utility_p01","","concise","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Cần xác minh: Trong mục 'P01 • Vinhomes Sài Gòn Park', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","33.386","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_16","real_section_localization_16","section_localization","section_localization","medium","utility_p06","utility_p06","","no_accents","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong muc 'P06 • Vinhomes Green Paradise', tien ich noi bat va luu y duoc neu nhu the nao?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","32.078","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_17","real_section_localization_17","section_localization","section_localization","medium","utility_p08","utility_p08","","abbreviated","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P08 • VH Green City', tiện ích nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.5","0","0","31.145","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_section_localization_18","real_section_localization_18","section_localization","section_localization","medium","utility_p17","utility_p17","","light_typo","test","section_localization","section_localization","section_title | section_path | project_code","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'P17 • Vinhomes Grand Park', tien ich nổi bật và lưu ý được nêu như thế nào?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","2","0.5","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.248","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_19","real_section_localization_19","section_localization","section_localization","medium","cluster_01","cluster_01","","canonical","test","section_localization","section_localization","section_title | section_path | region","single","1","0","ANSWER_WITH_CITATIONS","Trong mục 'Vùng Thủ đô', tài liệu ưu tiên và cảnh báo triển khai điều gì?","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","10","0","1","passed","","1","1.0","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","33.477","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_20","real_section_localization_20","section_localization","section_localization","medium","cluster_02","cluster_02","","conversational","test","section_localization","section_localization","section_title | section_path | region","single","1","0","ANSWER_WITH_CITATIONS","Cho mình hỏi: trong mục 'Hải Phòng–Quảng Ninh', tài liệu ưu tiên và cảnh báo triển khai điều gì?","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","3","0.3333333333333333","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","34.948","0","0.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_21","real_section_localization_21","section_localization","section_localization","medium","cluster_03","cluster_03","","concise","test","section_localization","section_localization","section_title | section_path | region","single","1","0","ANSWER_WITH_CITATIONS","Cần xác minh: Trong mục 'Duyên hải miền Trung', tài liệu ưu tiên và cảnh báo triển khai điều gì?","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","10","0","1","passed","","1","1.0","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","33.25","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_22","real_section_localization_22","section_localization","section_localization","medium","cluster_04","cluster_04","","no_accents","test","section_localization","section_localization","section_title | section_path | region","single","1","0","ANSWER_WITH_CITATIONS","Trong muc 'TP.HCM va vung phu can', tai lieu uu tien va canh bao trien khai dieu gi?","Vinhomes_Ke_Hoach_Xay_Dung_Trien_Khai.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","2","0.5","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","37.057","0","0.5","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_23","real_section_localization_23","section_localization","section_localization","medium","summary_2023_01","summary_2023_01","","abbreviated","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong mục '1. Tóm tắt điều hành' của hồ sơ giá 2023, chỉ báo 'Khoảng căn hộ ghi nhận' có mức nào?","Vinhomes_Gia_Nha_2023.docx","Vinhomes_Gia_Nha_2024.docx","10","0","1","passed","","4","0.25","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.614","0","0.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_24","real_section_localization_24","section_localization","section_localization","medium","checklist_2023","checklist_2023","","light_typo","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong muc '5. Checklist xác minh trước giao dịch' của hồ sơ 2023, người mua cần xin bảng tính và kiểm tra lịch gì?","Vinhomes_Gia_Nha_2023.docx","Vinhomes_Gia_Nha_2025.docx","10","0","1","passed","","4","0.25","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","36.906","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_25","real_section_localization_25","section_localization","section_localization","medium","summary_2024_01","summary_2024_01","","canonical","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong mục '1. Tóm tắt điều hành' của hồ sơ giá 2024, chỉ báo 'Căn hộ đại đô thị Hà Nội' có mức nào?","Vinhomes_Gia_Nha_2024.docx","Vinhomes_Gia_Nha_2024.docx","10","0","1","passed","","6","0.16666666666666666","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","35.084","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_26","real_section_localization_26","section_localization","section_localization","medium","checklist_2024","checklist_2024","","conversational","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Cho mình hỏi: trong mục '5. Checklist xác minh trước giao dịch' của hồ sơ 2024, người mua cần xin bảng tính và kiểm tra lịch gì?","Vinhomes_Gia_Nha_2024.docx","Vinhomes_Gia_Nha_2025.docx","10","0","1","passed","","7","0.14285714285714285","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","40.521","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_27","real_section_localization_27","section_localization","section_localization","medium","summary_2025_01","summary_2025_01","","concise","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Cần xác minh: Trong mục '1. Tóm tắt điều hành' của hồ sơ giá 2025, chỉ báo 'Wonder City – khảo sát' có mức nào?","Vinhomes_Gia_Nha_2025.docx","Vinhomes_Gia_Nha_2025.docx","10","0","1","passed","","3","0.3333333333333333","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","33.062","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_28","real_section_localization_28","section_localization","section_localization","medium","checklist_2025","checklist_2025","","no_accents","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong muc '5. Checklist xac minh truoc giao dich' cua ho so 2025, nguoi mua can xin bang tinh va kiem tra lich gi?","Vinhomes_Gia_Nha_2025.docx","Vinhomes_Gia_Nha_2025.docx","10","0","1","passed","","1","1.0","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","35.739","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_29","real_section_localization_29","section_localization","section_localization","medium","summary_2026_01","summary_2026_01","","abbreviated","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong mục '1. Tóm tắt điều hành' của hồ sơ giá 2026, chỉ báo 'DA mới – mức khởi điểm' có mức nào?","Vinhomes_Gia_Nha_2026.docx","Vinhomes_Gia_Nha_2023.docx","10","0","1","passed","","8","0.125","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","32.39","0","0.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_section_localization_30","real_section_localization_30","section_localization","section_localization","medium","checklist_2026","checklist_2026","","light_typo","test","section_localization","section_localization","section_title | section_path | year","single","1","0","ANSWER_WITH_CITATIONS","Trong muc '5. Checklist xác minh trước giao dịch' của hồ sơ 2026, người mua cần xin bảng tính và kiểm tra lịch gì?","Vinhomes_Gia_Nha_2026.docx","Vinhomes_Gia_Nha_2025.docx","10","0","1","passed","","3","0.3333333333333333","1","1.0","1","0","0","0","0","0","0","0","1.0","1","0","","1.0","0","0","37.77","0","1.0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1","1","1.0","1.0","1","0","0","0","0","0","0","0","1.0","1","0","1"
"ctx_a_chunk_only","real_table_structured_01","real_table_structured_01","table_structured","table_structured","hard","utility_p02","utility_p02","","canonical","dev","table_structured","table_structured","content_kind | table_header | section_path","single","1","1","ANSWER_WITH_CITATIONS","Đọc bảng tiện ích của Happy Home Tràng Cát: tiện ích chính và lưu ý là gì?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.5","0","0","33.362","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.5","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_table_structured_02","real_table_structured_02","table_structured","table_structured","hard","utility_p04","utility_p04","","conversational","dev","table_structured","table_structured","content_kind | table_header | section_path","single","1","1","ANSWER_WITH_CITATIONS","Cho mình hỏi: đọc bảng tiện ích của Vinhomes Global Gate Hạ Long: tiện ích chính và lưu ý là gì?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","32.88","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
"ctx_a_chunk_only","real_table_structured_03","real_table_structured_03","table_structured","table_structured","hard","utility_p07","utility_p07","","concise","dev","table_structured","table_structured","content_kind | table_header | section_path","single","1","1","ANSWER_WITH_CITATIONS","Cần xác minh: Đọc bảng tiện ích của Vinhomes Golden City: tiện ích chính và lưu ý là gì?","Vinhomes_Tien_Ich_Toan_Quoc.docx","Vinhomes_Tien_Ich_Toan_Quoc.docx","10","0","1","passed","","","0.0","1","0.0","0","0","0","0","0","0","0","0","1.0","1","0","","0.0","0","0","34.254","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0","0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1","0","0"
